TID,EN,ZH
TID_ACH_DESC_CLICKTASTIC,"Make 1,000 cookies from clicking."
TID_ACH_DISPLAYNAME_CLICKATHLON,Clickathlon
TID_ACH_DESC_CLICKATHLON,"Make 100,000 cookies from clicking."
TID_ACH_DISPLAYNAME_CLICKOLYMPICS,Clickolympics
TID_ACH_DESC_CLICKOLYMPICS,"Make 10,000,000 cookies from clicking."
TID_ACH_DISPLAYNAME_CLICKORAMA,Clickorama
TID_ACH_DESC_CLICKORAMA,"Make 1,000,000,000 cookies from clicking."
TID_ACH_DISPLAYNAME_CLICK,Click
TID_ACH_DESC_CLICK,Have 1 cursor.
TID_ACH_DISPLAYNAME_DOUBLE_CLICK,Double-click
TID_ACH_DESC_DOUBLE_CLICK,Have 2 cursors.
TID_ACH_DISPLAYNAME_MOUSE_WHEEL,Mouse wheel
TID_ACH_DESC_MOUSE_WHEEL,Have 50 cursors.
TID_ACH_DISPLAYNAME_OF_MICE_AND_MEN,Of Mice and Men
TID_ACH_DESC_OF_MICE_AND_MEN,Have 100 cursors.
TID_ACH_DISPLAYNAME_THE_DIGITAL,The Digital
TID_ACH_DESC_THE_DIGITAL,Have 200 cursors.
TID_ACH_DISPLAYNAME__UST_WRONG,Just wrong
TID_ACH_DESC__UST_WRONG,Sell a grandma.I thought you loved me.
TID_ACH_DISPLAYNAME_GRANDMA_S_COOKIES,Grandma's cookies
TID_ACH_DESC_GRANDMA_S_COOKIES,Have 1 grandma.
TID_ACH_DISPLAYNAME_SLOPPY_KISSES,Sloppy kisses
TID_ACH_DESC_SLOPPY_KISSES,Have 50 grandmas.
TID_ACH_DISPLAYNAME_RETIREMENT_HOME,Retirement home
TID_ACH_DESC_RETIREMENT_HOME,Have 100 grandmas.
TID_ACH_DISPLAYNAME_MY_FIRST_FARM,My first farm
TID_ACH_DESC_MY_FIRST_FARM,Have 1 farm.
TID_ACH_DISPLAYNAME_REAP_WHAT_YOU_SOW,Reap what you sow
TID_ACH_DESC_REAP_WHAT_YOU_SOW,Have 50 farms.
TID_ACH_DISPLAYNAME_FARM_ILL,Farm ill
TID_ACH_DESC_FARM_ILL,Have 100 farms.
TID_ACH_DISPLAYNAME_PRODUCTION_CHAIN,Production chain
TID_ACH_DESC_PRODUCTION_CHAIN,Have 1 factory.
TID_ACH_DISPLAYNAME_INDUSTRIAL_REVOLUTION,Industrial revolution
TID_ACH_DESC_INDUSTRIAL_REVOLUTION,Have 50 factories.
TID_ACH_DISPLAYNAME_GLOBAL_WARMING,Global warming
TID_ACH_DESC_GLOBAL_WARMING,Have 100 factories.
TID_ACH_DISPLAYNAME_YOU_KNOW_THE_DRILL,You know the drill
TID_ACH_DESC_YOU_KNOW_THE_DRILL,Have 1 mine.
TID_ACH_DISPLAYNAME_EXCAVATION_SITE,Excavation site
TID_ACH_DESC_EXCAVATION_SITE,Have 50 mines.
TID_ACH_DISPLAYNAME_HOLLOW_THE_PLANET,Hollow the planet
TID_ACH_DESC_HOLLOW_THE_PLANET,Have 100 mines.
TID_ACH_DISPLAYNAME_EXPEDITION,Expedition
TID_ACH_DESC_EXPEDITION,Have 1 shipment.
TID_ACH_DISPLAYNAME_GALACTIC_HIGHWAY,Galactic highway
TID_ACH_DESC_GALACTIC_HIGHWAY,Have 50 shipments.
TID_ACH_DISPLAYNAME_FAR_FAR_AWAY,Far far away
TID_ACH_DESC_FAR_FAR_AWAY,Have 100 shipments.
TID_ACH_DISPLAYNAME_TRANSMUTATION,Transmutation
TID_ACH_DESC_TRANSMUTATION,Have 1 alchemy lab.
TID_ACH_DISPLAYNAME_TRANSMOGRIFICATION,Transmogrification
TID_ACH_DESC_TRANSMOGRIFICATION,Have 50 alchemy labs.
TID_ACH_DISPLAYNAME_GOLD_MEMBER,Gold member
TID_ACH_DESC_GOLD_MEMBER,Have 100 alchemy labs.
TID_ACH_DISPLAYNAME_A_WHOLE_WORLD,A whole world
TID_ACH_DESC_A_WHOLE_WORLD,Have 1 portal.
TID_ACH_DISPLAYNAME_NOW_YOU_RE_THINKING,Now you're thinking
TID_ACH_DESC_NOW_YOU_RE_THINKING,Have 50 portals.
TID_ACH_DISPLAYNAME_DIMENSIONAL_SHIFT,Dimensional shift
TID_ACH_DESC_DIMENSIONAL_SHIFT,Have 100 portals.
TID_ACH_DISPLAYNAME_TIME_WARP,Time warp
TID_ACH_DESC_TIME_WARP,Have 1 time machine.
TID_ACH_DISPLAYNAME_ALTERNATE_TIMELINE,Alternate timeline
TID_ACH_DESC_ALTERNATE_TIMELINE,Have 50 time machines.
TID_ACH_DISPLAYNAME_REWRITING_HISTORY,Rewriting history
TID_ACH_DESC_REWRITING_HISTORY,Have 100 time machines.
TID_ACH_DISPLAYNAME_ONE_WITH_EVERYTHING,One with everything
TID_ACH_DESC_ONE_WITH_EVERYTHING,Have at least 1 of every building.
TID_ACH_DISPLAYNAME_MATHEMATICIAN,Mathematician
TID_ACH_DESC_MATHEMATICIAN,"Have at least 1 of the most expensive object, 2 of the second-most expensive, 4 of the next and so on (capped at 128)."
TID_ACH_DISPLAYNAME_BASE_10,Base 10
TID_ACH_DESC_BASE_10,"Have at least 10 of the most expensive object, 20 of the second-most expensive, 30 of the next and so on."
TID_ACH_DISPLAYNAME_GOLDEN_COOKIE,Golden cookie
TID_ACH_DESC_GOLDEN_COOKIE,Click a golden cookie.
TID_ACH_DISPLAYNAME_LUCKY_COOKIE,Lucky cookie
TID_ACH_DESC_LUCKY_COOKIE,Click 7 golden cookies.
TID_ACH_DISPLAYNAME_A_STROKE_OF_LUCK,A stroke of luck
TID_ACH_DESC_A_STROKE_OF_LUCK,Click 27 golden cookies.
TID_ACH_DISPLAYNAME_CHEATED_COOKIES_TASTE_AWFUL,Cheated cookies taste awful
TID_ACH_DESC_CHEATED_COOKIES_TASTE_AWFUL,Hack in some cookies.
TID_ACH_DISPLAYNAME_UNCANNY_CLICKER,Uncanny clicker
TID_ACH_DESC_UNCANNY_CLICKER,"Click really, really fast.Well I'll be!"
TID_ACH_DISPLAYNAME_BUILDER,Builder
TID_ACH_DESC_BUILDER,Own 100 buildings.
TID_ACH_DISPLAYNAME_ARCHITECT,Architect
TID_ACH_DESC_ARCHITECT,Own 400 buildings.
TID_ACH_DISPLAYNAME_ENHANCER,Enhancer
TID_ACH_DESC_ENHANCER,Purchase 20 upgrades.
TID_ACH_DISPLAYNAME_AUGMENTER,Augmenter
TID_ACH_DESC_AUGMENTER,Purchase 50 upgrades.
TID_ACH_DISPLAYNAME_COOKIE_DUNKER,Cookie-dunker
TID_ACH_DESC_COOKIE_DUNKER,Dunk the cookie.You did it!
TID_ACH_DISPLAYNAME_FORTUNE,Fortune
TID_ACH_DESC_FORTUNE,Click 77 golden cookies.You should really go to bed.
TID_ACH_DISPLAYNAME_TRUE_NEVERCLICK,True Neverclick
TID_ACH_DESC_TRUE_NEVERCLICK,"Make 1 million cookies with no cookie clicks.This kinda defeats the whole purpose, doesn't it?"
TID_ACH_DISPLAYNAME_ELDER_NAP,Elder nap
TID_ACH_DESC_ELDER_NAP,Appease the grandmatriarchs at least once.weareeternal
TID_ACH_DISPLAYNAME_ELDER_SLUMBER,Elder slumber
TID_ACH_DESC_ELDER_SLUMBER,Appease the grandmatriarchs at least 5 times.our mindoutlivesthe universe
TID_ACH_DISPLAYNAME_ELDER,Elder
TID_ACH_DESC_ELDER,Own at least 7 grandma types.
TID_ACH_DISPLAYNAME_ELDER_CALM,Elder calm
TID_ACH_DESC_ELDER_CALM,Declare a covenant with the grandmatriarchs.wehavefed
TID_ACH_DISPLAYNAME_ENGINEER,Engineer
TID_ACH_DESC_ENGINEER,Own 800 buildings.
TID_ACH_DISPLAYNAME_LEPRECHAUN,Leprechaun
TID_ACH_DESC_LEPRECHAUN,Click 777 golden cookies.
TID_ACH_DISPLAYNAME_BLACK_CAT_S_PAW,Black cat's paw
TID_ACH_DESC_BLACK_CAT_S_PAW,Click 7777 golden cookies.
TID_ACH_DISPLAYNAME_NIHILISM,Nihilism
TID_ACH_DESC_NIHILISM,Reset your game with 1 quadrillion cookies baked.There are many thingsthat need to be erased
TID_ACH_DISPLAYNAME_ANTIBATTER,Antibatter
TID_ACH_DESC_ANTIBATTER,Have 1 antimatter condenser.
TID_ACH_DISPLAYNAME_QUIRKY_QUARKS,Quirky quarks
TID_ACH_DESC_QUIRKY_QUARKS,Have 50 antimatter condensers.
TID_ACH_DISPLAYNAME_IT_DOES_MATTER,It does matter!
TID_ACH_DESC_IT_DOES_MATTER,Have 100 antimatter condensers.
TID_ACH_DISPLAYNAME_UPGRADER,Upgrader
TID_ACH_DESC_UPGRADER,Purchase 100 upgrades.
TID_ACH_DISPLAYNAME_CENTENNIAL,Centennial
TID_ACH_DESC_CENTENNIAL,Have at least 100 of everything.
TID_ACH_DISPLAYNAME_HARDCORE,Hardcore
TID_ACH_DESC_HARDCORE,Get to 1 billion cookies baked with no upgrades purchased.
TID_ACH_DISPLAYNAME_SPEED_BAKING_I,Speed baking I
TID_ACH_DESC_SPEED_BAKING_I,Get to 1 million cookies baked in 35 minutes (with no heavenly upgrades).
TID_ACH_DISPLAYNAME_SPEED_BAKING_II,Speed baking II
TID_ACH_DESC_SPEED_BAKING_II,Get to 1 million cookies baked in 25 minutes (with no heavenly upgrades).
TID_ACH_DISPLAYNAME_SPEED_BAKING_III,Speed baking III
TID_ACH_DESC_SPEED_BAKING_III,Get to 1 million cookies baked in 15 minutes (with no heavenly upgrades).
TID_ACH_DISPLAYNAME_CLICKASMIC,Clickasmic
TID_ACH_DESC_CLICKASMIC,"Make 100,000,000,000 cookies from clicking."
TID_ACH_DISPLAYNAME_FRIEND_OF_THE_ANCIENTS,Friend of the ancients
TID_ACH_DESC_FRIEND_OF_THE_ANCIENTS,Have 150 grandmas.
TID_ACH_DISPLAYNAME_RULER_OF_THE_ANCIENTS,Ruler of the ancients
TID_ACH_DESC_RULER_OF_THE_ANCIENTS,Have 200 grandmas.
TID_ACH_DISPLAYNAME_WHOLESOME,Wholesome
TID_ACH_DESC_WHOLESOME,Unlock 100% of your heavenly chips power.
TID_ACH_DISPLAYNAME__UST_PLAIN_LUCKY,Just plain lucky
TID_ACH_DESC__UST_PLAIN_LUCKY,"You have 1 chance in 500,000 every second of earning this achievement."
TID_ACH_DISPLAYNAME_ITCHSCRATCHER,Itchscratcher
TID_ACH_DESC_ITCHSCRATCHER,Burst 1 wrinkler.
TID_ACH_DISPLAYNAME_WRINKLESQUISHER,Wrinklesquisher
TID_ACH_DESC_WRINKLESQUISHER,Burst 50 wrinklers.
TID_ACH_DISPLAYNAME_MOISTBURSTER,Moistburster
TID_ACH_DESC_MOISTBURSTER,Burst 200 wrinklers.
TID_ACH_DISPLAYNAME_SPOOKY_COOKIES,Spooky cookies
TID_ACH_DESC_SPOOKY_COOKIES,Unlock every Halloween-themed cookie.Owning this achievement makes Halloween-themed cookies drop more frequently in future playthroughs.
TID_ACH_DISPLAYNAME_COMING_TO_TOWN,Coming to town
TID_ACH_DESC_COMING_TO_TOWN,Reach Santa's 7th form.
TID_ACH_DISPLAYNAME_ALL_HAIL_SANTA,All hail Santa
TID_ACH_DESC_ALL_HAIL_SANTA,Reach Santa's final form.
TID_ACH_DISPLAYNAME_LET_IT_SNOW,Let it snow
TID_ACH_DESC_LET_IT_SNOW,Unlock every Christmas-themed cookie.
TID_ACH_DISPLAYNAME_OH_DEER,Oh deer
TID_ACH_DESC_OH_DEER,Pop 1 reindeer.
TID_ACH_DISPLAYNAME_SLEIGH_OF_HAND,Sleigh of hand
TID_ACH_DESC_SLEIGH_OF_HAND,Pop 50 reindeer.
TID_ACH_DISPLAYNAME_REINDEER_SLEIGHER,Reindeer sleigher
TID_ACH_DESC_REINDEER_SLEIGHER,Pop 200 reindeer.
TID_ACH_DISPLAYNAME_PERFECTED_AGRICULTURE,Perfected agriculture
TID_ACH_DESC_PERFECTED_AGRICULTURE,Have 150 farms.
TID_ACH_DISPLAYNAME_ULTIMATE_AUTOMATION,Ultimate automation
TID_ACH_DESC_ULTIMATE_AUTOMATION,Have 150 factories.
TID_ACH_DISPLAYNAME_CAN_YOU_DIG_IT,Can you dig it
TID_ACH_DESC_CAN_YOU_DIG_IT,Have 150 mines.
TID_ACH_DISPLAYNAME_TYPE_II_CIVILIZATION,Type II civilization
TID_ACH_DESC_TYPE_II_CIVILIZATION,Have 150 shipments.
TID_ACH_DISPLAYNAME_GILD_WARS,Gild wars
TID_ACH_DESC_GILD_WARS,Have 150 alchemy labs.
TID_ACH_DISPLAYNAME_BRAIN_SPLIT,Brain-split
TID_ACH_DESC_BRAIN_SPLIT,Have 150 portals.
TID_ACH_DISPLAYNAME_TIME_DUKE,Time duke
TID_ACH_DESC_TIME_DUKE,Have 150 time machines.
TID_ACH_DISPLAYNAME_MOLECULAR_MAESTRO,Molecular maestro
TID_ACH_DESC_MOLECULAR_MAESTRO,Have 150 antimatter condensers.
TID_ACH_DISPLAYNAME_LONE_PHOTON,Lone photon
TID_ACH_DESC_LONE_PHOTON,Have 1 prism.
TID_ACH_DISPLAYNAME_DAZZLING_GLIMMER,Dazzling glimmer
TID_ACH_DESC_DAZZLING_GLIMMER,Have 50 prisms.
TID_ACH_DISPLAYNAME_BLINDING_FLASH,Blinding flash
TID_ACH_DESC_BLINDING_FLASH,Have 100 prisms.
TID_ACH_DISPLAYNAME_UNENDING_GLOW,Unending glow
TID_ACH_DESC_UNENDING_GLOW,Have 150 prisms.
TID_ACH_DISPLAYNAME_LORD_OF_CONSTRUCTS,Lord of Constructs
TID_ACH_DESC_LORD_OF_CONSTRUCTS,"Own 1500 buildings.He saw the vast plains stretching ahead of him, and he said : let there be civilization."
TID_ACH_DISPLAYNAME_LORD_OF_PROGRESS,Lord of Progress
TID_ACH_DESC_LORD_OF_PROGRESS,Purchase 150 upgrades.One can always do better. But should you?
TID_ACH_DISPLAYNAME_BICENTENNIAL,Bicentennial
TID_ACH_DESC_BICENTENNIAL,Have at least 200 of everything.You crazy person.
TID_ACH_DISPLAYNAME_LOVELY_COOKIES,Lovely cookies
TID_ACH_DESC_LOVELY_COOKIES,Unlock every Valentine-themed cookie.
TID_NEWS1_CONTEXT_0,Moist cookies.grandma,奶奶:流泪的饼干
TID_NEWS1_CONTEXT_1,We're nice grandmas.grandma,奶奶:慈母手中饼 游子口很干...
TID_NEWS1_CONTEXT_2,Indentured servitude.grandma,奶奶:我真是上辈子欠了你的...
TID_NEWS1_CONTEXT_3,Come give grandma a kiss.grandma,奶奶:来亲亲奶奶吧...
TID_NEWS1_CONTEXT_4,Why don't you visit more often?grandma,奶奶:你...为什么不多来看看我?
TID_NEWS1_CONTEXT_5,Call me...grandma,奶奶:常来电话。
TID_NEWS2_CONTEXT_0,Absolutely disgusting.grandma,奶奶:非常恶心!
TID_NEWS2_CONTEXT_1,You make me sick.grandma,奶奶:你让我觉得恶心!
TID_NEWS2_CONTEXT_2,You disgust me.grandma,奶奶:你恶心死我了.
TID_NEWS2_CONTEXT_3,We rise.grandma,奶奶:该干活了!
TID_NEWS2_CONTEXT_4,It begins.grandma,奶奶:又来了!
TID_NEWS2_CONTEXT_5,It'll all be over soon.grandma,奶奶:这一切终将结束.
TID_NEWS2_CONTEXT_6,You could have stopped it.grandma,奶奶:你得停下来了!
TID_NEWS3_CONTEXT_0,News : cookie farms suspected of employing undeclared elderly workforce!,号外:饼干农场被怀疑雇佣老龄劳动力!
TID_NEWS3_CONTEXT_1,"News : cookie farms release harmful chocolate in our rivers, says scientist!",劲爆:饼干农场向河里排放有害巧克力!
TID_NEWS3_CONTEXT_2,News : genetically-modified chocolate controversy strikes cookie farmers!,!!!==饼干工人罢工 只因抗议转基因饼干==!!!
TID_NEWS3_CONTEXT_3,"News : free-range farm cookies popular with today's hip youth, says specialist.",新闻:开放式饼干农场在肥胖人群中盛行!
TID_NEWS3_CONTEXT_4,"News : farm cookies deemed unfit for vegans, says nutritionist.",素食主义者
TID_NEWS4_CONTEXT_0,News : cookie factories linked to global warming!
TID_NEWS4_CONTEXT_1,News : cookie factories involved in chocolate weather controversy!
TID_NEWS4_CONTEXT_2,"News : cookie factories on strike, robotic minions employed to replace workforce!"
TID_NEWS4_CONTEXT_3,News : cookie factories on strike - workers demand to stop being paid in cookies!
TID_NEWS4_CONTEXT_4,"News : factory-made cookies linked to obesity, says study."
TID_NEWS5_CONTEXT_0,News : 423 miners dead in chocolate mine catastrophe!
TID_NEWS5_CONTEXT_1,News : 621 miners trapped in collapsed chocolate mine!
TID_NEWS5_CONTEXT_2,News : chocolate mines found to cause earthquakes and sink holes!
TID_NEWS5_CONTEXT_3,"News : chocolate mine goes awry, floods village in chocolate!"
TID_NEWS5_CONTEXT_4,"News : depths of chocolate mines found to house 'peculiar, chocolaty beings'!"
TID_NEWS6_CONTEXT_0,"News : new chocolate planet found, becomes target of cookie-trading spaceships!"
TID_NEWS6_CONTEXT_1,News : massive chocolate planet found with 99.8% certified pure dark chocolate core!
TID_NEWS6_CONTEXT_2,News : space tourism booming as distant planets attract more bored millionaires!
TID_NEWS6_CONTEXT_3,News : chocolate-based organisms found on distant planet!
TID_NEWS6_CONTEXT_4,"News : ancient baking artifacts found on distant planet; 'terrifying implications', experts say."
TID_NEWS7_CONTEXT_0,News : national gold reserves dwindle as more and more of the precious mineral is turned to cookies!
TID_NEWS7_CONTEXT_1,"News : chocolate jewelry found fashionable, gold and diamonds 'just a fad', says specialist."
TID_NEWS7_CONTEXT_2,News : silver found to also be transmutable into white chocolate!
TID_NEWS7_CONTEXT_3,"News : defective alchemy lab shut down, found to convert cookies to useless gold."
TID_NEWS7_CONTEXT_4,News : alchemy-made cookies shunned by purists!
TID_NEWS8_CONTEXT_0,News : nation worried as more and more unsettling creatures emerge from dimensional portals!
TID_NEWS8_CONTEXT_1,News : dimensional portals involved in city-engulfing disaster!
TID_NEWS8_CONTEXT_2,News : tourism to cookieverse popular with bored teenagers! Casualty rate as high as 73%!
TID_NEWS8_CONTEXT_3,"News : cookieverse portals suspected to cause fast aging and obsession with baking, says study."
TID_NEWS8_CONTEXT_4,"News : 'do not settle near portals,' says specialist; 'your children will become strange and corrupted inside.'"
TID_NEWS9_CONTEXT_0,News : time machines involved in history-rewriting scandal! Or are they?
TID_NEWS9_CONTEXT_1,News : time machines used in unlawful time tourism!
TID_NEWS9_CONTEXT_2,"News : cookies brought back from the past 'unfit for human consumption', says historian."
TID_NEWS9_CONTEXT_3,News : various historical figures inexplicably replaced with talking lumps of dough!
TID_NEWS9_CONTEXT_4,"News : 'I have seen the future,' says time machine operator, 'and I do not wish to go there again.'"
TID_NEWS10_CONTEXT_0,News : whole town seemingly swallowed by antimatter-induced black hole; more reliable sources affirm town 'never really existed'!
TID_NEWS10_CONTEXT_1,News : 'explain to me again why we need particle accelerators to bake cookies?' asks misguided local woman.
TID_NEWS10_CONTEXT_2,"News : first antimatter condenser successfully turned on, doesn't rip apart reality!"
TID_NEWS10_CONTEXT_3,"News : researchers conclude that what the cookie industry needs, first and foremost, is 'more magnets'."
TID_NEWS10_CONTEXT_4,"News : 'unravelling the fabric of reality just makes these cookies so much tastier', claims scientist."
TID_NEWS11_CONTEXT_0,News : new cookie-producing prisms linked to outbreak of rainbow-related viral videos.
TID_NEWS11_CONTEXT_1,"News : scientists warn against systematically turning light into matter - 'One day, we'll end up with all matter and no light!'"
TID_NEWS11_CONTEXT_2,News : cookies now being baked at the literal speed of light thanks to new prismatic contraptions.
TID_NEWS11_CONTEXT_3,"News : 'Can't you sense the prism watching us?', rambles insane local man. 'No idea what he's talking about', shrugs cookie magnate/government official."
TID_NEWS11_CONTEXT_4,News : world citizens advised 'not to worry' about frequent atmospheric flashes.
TID_NEWS12_CONTEXT_0,"News : cookie manufacturer downsizes, sells own grandmother!"
TID_NEWS12_CONTEXT_1,"It has betrayed us, the filthy little thing.grandma"
TID_NEWS12_CONTEXT_2,"It tried to get rid of us, the nasty little thing.grandma"
TID_NEWS12_CONTEXT_3,It thought we would go away by selling us. How quaint.grandma
TID_NEWS12_CONTEXT_4,I can smell your rotten cookies.grandma
TID_NEWS13_CONTEXT,"News : cookie manufacturer completely forgoes common sense, lets OCD drive building decisions!"
TID_NEWS14_CONTEXT,"News : follow the tear-jerking, riches-to-rags story about a local cookie manufacturer who decided to give it all up!"
TID_NEWS15_CONTEXT,News : known universe now jammed with cookies! No vacancies!
TID_NEWS16_CONTEXT,News : local cookie manufacturer becomes luckiest being alive!
TID_NEWS17_CONTEXT,News : faint meowing heard around local cookie facilities; suggests new ingredient being tested.
TID_NEWS18_CONTEXT,News : crowds of meowing kittens with little hard hats reported near local cookie facilities.
TID_NEWS19_CONTEXT,News : surroundings of local cookie facilities now overrun with kittens in adorable little suits. Authorities advise to stay away from the premises.
TID_NEWS20_CONTEXT,News : locals report troupe of bossy kittens meowing adorable orders at passersby.
TID_NEWS21_CONTEXT,You feel like making cookies. But nobody wants to eat your cookies.
TID_NEWS22_CONTEXT,Your first batch goes to the trash. The neighborhood raccoon barely touches it.
TID_NEWS23_CONTEXT,Your family accepts to try some of your cookies.
TID_NEWS24_CONTEXT,Your cookies are popular in the neighborhood.
TID_NEWS25_CONTEXT,People are starting to talk about your cookies.
TID_NEWS26_CONTEXT,Your cookies are talked about for miles around.
TID_NEWS27_CONTEXT,Your cookies are renowned in the whole town!
TID_NEWS28_CONTEXT,Your cookies bring all the boys to the yard.
TID_NEWS29_CONTEXT,Your cookies now have their own website!
TID_NEWS30_CONTEXT,Your cookies are worth a lot of money.
TID_NEWS31_CONTEXT,Your cookies sell very well in distant countries.
TID_NEWS32_CONTEXT,People come from very far away to get a taste of your cookies.
TID_NEWS33_CONTEXT,Kings and queens from all over the world are enjoying your cookies.
TID_NEWS34_CONTEXT,There are now museums dedicated to your cookies.
TID_NEWS35_CONTEXT,A national day has been created in honor of your cookies.
TID_NEWS36_CONTEXT,Your cookies have been named a part of the world wonders.
TID_NEWS37_CONTEXT,History books now include a whole chapter about your cookies.
TID_NEWS38_CONTEXT,Your cookies have been placed under government surveillance.
TID_NEWS39_CONTEXT,The whole planet is enjoying your cookies!
TID_NEWS40_CONTEXT,Strange creatures from neighboring planets wish to try your cookies.
TID_NEWS41_CONTEXT,Elder gods from the whole cosmos have awoken to taste your cookies.
TID_NEWS42_CONTEXT,Beings from other dimensions lapse into existence just to get a taste of your cookies.
TID_NEWS43_CONTEXT,Your cookies have achieved sentience.
TID_NEWS44_CONTEXT,"The universe has now turned into cookie dough, to the molecular level."
TID_NEWS45_CONTEXT,Your cookies are rewriting the fundamental laws of the universe.
TID_NEWS46_CONTEXT,A local news station runs a 10-minute segment about your cookies. Success!(you win a cookie)
TID_NEWS47_CONTEXT,it's time to stop playing,求你别再玩了...
